Wave, Area
0.311453505069,0.0
1.04082536183,0.0
1.06685837406,-11.06357888381712
1.04831419951,51.60024201415617
0.958379553861,-6.467519040072419
0.820138243854,-6.2205964781136664
0.775733905891,0.0
0.935967942659,-42.65162120057807
0.888405747144,0.0
0.911837663266,-7.457630192013726
0.936421708121,-23.205654978681178
0.996812955397,-58.33201006626879
0.972732031252,8.532159082555541
0.946473839755,0.09052289994505003
0.457313091719,13.721065990217141
0.994166692817,52.274037494709674
0.972010861922,-34.707752330240076
0.735708619986,0.0
1.0109940222,7.328182672862291
0.999926757312,0.0
0.988734437326,0.0
1.01003669316,-28.432990484908515
0.989433065053,-3.6594708040236164
1.01251600728,-72.93353174714417
1.0273802238,-35.75884608526945
1.04526261147,-47.371842993033525
1.03907443704,-12.975260138975303
0.874919984003,0.0
1.0181644615,5.021688299995899
1.00909891013,0.9726508682853829
0.981337957263,-33.73002741615135
0.875552067847,0.0
0.950579443641,-5.457782089332942
0.972805765111,17.030568276203446
0.985791046814,-9.431721748752956
0.97692834602,6.3842242864241046
0.99334537753,4.639228671826018
0.802516901409,0.0
0.690917786787,-18.700668173074583
0.983513708663,4.040682902314473
0.984397046703,-5.463245409172767
0.99756545747,-8.331792474859009
0.997252806974,-3.1483317710504775
0.797742940851,0.0
0.847486658465,8.141283724605119
0.972691785389,2.7288202900510456
0.90550414482,50.53459784993593
0.626890321259,267.98158104189264
0.87505655137,0.0
0.688138649563,0.0
0.42142131272,32.558270493227575
0.938917209452,-3.6799340240965814
0.948113104962,-6.429417098148525
0.706632766552,-42.205627138274984
0.622126508883,-32.09308662585666
0.770901001743,-7.518248870897734
0.703854102553,31.308196523664808
0.776724005972,6.321188635351374
0.732650648813,8.97249246792805
0.599596252235,-20.922543165332357
0.0240653154189,-22.039232036737175
0.650503823786,4.450105210479615
0.73153321481,0.0
0.118276619536,0.0
0.904074382844,-18.869124272462884
0.869589435595,33.32793113763835
0.688716926312,0.0
0.864412980048,-31.154047194525013
0.796128913843,-11.525921570163097
0.822424451884,0.0
0.989431717104,-1.3619466810880982
0.848492272959,0.0
0.805073758681,0.0
0.944936497086,-17.17751859018805
0.637460919687,0.0
0.45441555673,-0.9733251363376159
0.56769734465,-34.31836090542764
0.441771706709,15.232644725561997
0.00657806054461,-9.55659155553299
0.714344187013,0.0
0.130227953025,0.0
0.75162057369,-12.977883760081436
0.64387955034,18.055224178485943
0.00142789955864,-4.42847128822266
0.000864799175233,-10.903018027164936
0.00348935007932,-0.6719469023889721
0.345318203646,226.35936679347375
0.228275339591,29.792631227335363
0.00168037442241,-3.8169176845625707
0.296759040622,9.497577512511805
